SpliceID	Histology
STAG3L5P-PVRIG2P-PILRB:100355143-100355240_100353372-100353483_100356749-100356883_skipping	Low-grade glioma
USP37:218549809-218549909_218546918-218547091_218553552-218553724_skipping	Low-grade glioma
SART3:108538934-108539089_108538064-108538203_108543027-108543152_skipping	Low-grade glioma
SART3:108538945-108539089_108538064-108538203_108543027-108543152_skipping	Low-grade glioma
GGA2:23478368-23478501_23474903-23475061_23478882-23478911_skipping	Low-grade glioma
ENSG00000257341:105488166-105488260_105487198-105487299_105488330-105488388_skipping	Low-grade glioma
CENPN:81017758-81017834_81017325-81017385_81020099-81020276_skipping	Low-grade glioma
NUCB2:17330902-17330983_17330126-17330297_17349344-17349980_skipping	Low-grade glioma
MAG:35295386-35295454_35294234-35294290_35295612-35295742_skipping	Low-grade glioma
LNCAROD:52723896-52724014_52561005-52561115_52755305-52755428_skipping	Low-grade glioma
DCDC1:31065019-31065153_31064468-31064626_31077864-31077925_skipping	Low-grade glioma
FASTK:151078923-151079021_151078561-151078701_151080684-151080846_skipping	Low-grade glioma
ASIC4:219537066-219537157_219514343-219515306_219537241-219537321_skipping	Low-grade glioma
CNTFR:34568897-34568981_34564598-34564832_34581094-34581205_skipping	Low-grade glioma
HSCB:28744615-28744704_28743881-28743923_28751240-28751288_skipping	Low-grade glioma
SDK1:4174222-4174357_4161785-4161856_4178484-4178586_skipping	Low-grade glioma
IL1RL2:102189076-102189310_102187855-102187925_102201555-102201582_skipping	Low-grade glioma
RAB11FIP4:31517651-31517877_31434033-31434122_31521914-31522049_skipping	Low-grade glioma
ZNF618:114008477-114008554_114007349-114007439_114016694-114016784_skipping	Low-grade glioma
FAM178B:96921478-96921654_96902619-96902707_96923489-96923583_skipping	Low-grade glioma
DTX2P1-UPK3BP1-PMS2P11:76978528-76978876_76959834-76959949_76980620-76981260_skipping	Low-grade glioma
ATP11C:139774690-139774953_139768259-139768434_139782546-139782728_skipping	Low-grade glioma
TMTC2:82895818-82896646_82857009-82857580_82930430-82930545_skipping	Low-grade glioma
MCC:113063984-113064167_113053724-113053959_113068079-113068183_skipping	Low-grade glioma
RASGRF2:81207246-81207349_81206844-81206905_81208353-81208438_skipping	Low-grade glioma
LILRB4:54663532-54663567_54662818-54663067_54663833-54664038_skipping	Low-grade glioma
ITIH4:52818462-52818536_52818051-52818283_52819392-52819518_skipping	Low-grade glioma
CASC15:22083583-22083718_22063019-22063240_22110746-22110818_skipping	Low-grade glioma
HAGHL:729009-729088_728793-728895_733468-735525_skipping	Low-grade glioma
CLOCK:55448779-55448868_55444632-55444785_55449395-55449426_skipping	Low-grade glioma
RRAGD:89377671-89377813_89364615-89368207_89387294-89387590_skipping	Low-grade glioma
ATM:108282710-108282879_108280994-108281168_108284226-108284473_skipping	Low-grade glioma
DDX55:123616511-123616603_123615184-123615316_123619431-123619628_skipping	Low-grade glioma
TRAPPC10:44052280-44052476_44037791-44037927_44059102-44059214_skipping	Low-grade glioma
STXBP5:147373731-147373842_147364000-147364166_147382777-147382998_skipping	Low-grade glioma
CKAP2:52468278-52468347_52465294-52465465_52473828-52474084_skipping	Low-grade glioma
MASTL:27173118-27173259_27169943-27171083_27186378-27186718_skipping	Low-grade glioma
NBPF10:146140484-146140556_146139808-146140020_146141603-146141818_skipping	Low-grade glioma
KCNE3:74461955-74462103_74454840-74457603_74467397-74467549_skipping	Low-grade glioma
TASOR2:5712394-5712539_5692815-5692918_5712822-5712918_skipping	Low-grade glioma
ENSG00000277425:5067209-5067369_5066081-5066341_5067966-5068154_skipping	Low-grade glioma
DDX21:68967018-68967203_68965376-68965494_68968975-68969121_skipping	Low-grade glioma
KIAA0319:24551434-24551525_24544103-24547343_24554540-24554631_skipping	Low-grade glioma
RAI14:34686872-34686955_34656327-34656475_34757467-34757582_skipping	Low-grade glioma
ZNRD1ASP:30021667-30021761_29976041-29977395_30058114-30058190_skipping	Low-grade glioma
GLI3:42223130-42223295_42148225-42148468_42236970-42237059_skipping	Low-grade glioma
CNTNAP3:39149806-39149977_39140518-39140638_39165932-39166076_skipping	Low-grade glioma
EBF1:159096974-159097130_159095619-159095675_159099344-159099463_skipping	Low-grade glioma
PIK3CA:179230225-179230376_179229271-179230121_179234093-179235016_skipping	Low-grade glioma
DNASE1L3:58205471-58205560_58204768-58204881_58208217-58208306_skipping	Low-grade glioma
RTTN:70197624-70197738_70196500-70196648_70199413-70199472_skipping	Low-grade glioma
ITGA6:172469125-172469380_172467480-172467560_172470973-172471105_skipping	Low-grade glioma
TLR10:38776110-38776426_38775774-38775963_38782920-38782989_skipping	Low-grade glioma
EIF4G1:184317747-184317816_184316071-184316218_184319688-184319801_skipping	Low-grade glioma
PSMA3-AS1:58285591-58285756_58274013-58274135_58291634-58291707_skipping	Low-grade glioma
CATIP:218367430-218367518_218367023-218367100_218367721-218368094_skipping	Low-grade glioma
ENSG00000285978:178726999-178727125_178725375-178725471_178728989-178729335_skipping	Low-grade glioma
ZNF512B:63966876-63967004_63966140-63966781_63967829-63967952_skipping	Low-grade glioma
TOGARAM2:29017154-29017304_29014394-29014561_29023085-29023191_skipping	Low-grade glioma
RIMS2:104068512-104068612_104014505-104014615_104093470-104093643_skipping	Low-grade glioma
ASIC4:219535171-219535324_219532000-219532128_219537065-219537157_skipping	Low-grade glioma
SPECC1:20017987-20018102_20009862-20010217_20057676-20057817_skipping	Low-grade glioma
LINC02328:86031136-86031230_86028368-86028458_86070862-86070967_skipping	Low-grade glioma
POLG:89319228-89319350_89318930-89319099_89320765-89320923_skipping	Low-grade glioma
NUP93:56841705-56841833_56838951-56839069_56844498-56844752_skipping	Low-grade glioma
ITFG2:2824090-2824252_2823769-2823943_2836744-2836956_skipping	Low-grade glioma
EIF2AK1:6048807-6048844_6046722-6047091_6054545-6054704_skipping	Low-grade glioma
ZNF586:57776543-57776669_57769654-57769878_57819567-57819939_skipping	Low-grade glioma
RNF123:49700472-49700564_49699667-49699772_49700635-49700709_skipping	Low-grade glioma
FAM47E-STBD1:76268660-76268813_76263703-76263843_76309143-76310044_skipping	Low-grade glioma
ZNF702P:52986575-52986846_52980835-52980972_52990092-52990210_skipping	Low-grade glioma
CREB3L4:153968930-153969176_153968521-153968639_153969333-153969455_skipping	Low-grade glioma
CLTCL1:19187558-19187728_19183389-19183611_19187980-19188091_skipping	Low-grade glioma
PCDH7:30950120-30950215_30920152-30920369_31142472-31142954_skipping	Low-grade glioma
SMU1:33068824-33068934_33062048-33062177_33071739-33071892_skipping	Low-grade glioma
RBM25:73076319-73076368_73071626-73071747_73077368-73077536_skipping	Low-grade glioma
SFI1:31556942-31557059_31550253-31550348_31561289-31561333_skipping	Low-grade glioma
TWSG1:9337193-9337352_9334766-9334920_9359971-9360071_skipping	Low-grade glioma
ZNF564:12528304-12528364_12525372-12527916_12528569-12528696_skipping	Low-grade glioma
ADGRG3:57676200-57676338_57673320-57673468_57678169-57678282_skipping	Low-grade glioma
TEKT4P2:9077486-9077714_9075114-9075341_9127488-9127547_skipping	Low-grade glioma
PSME1:24136985-24137017_24136193-24136301_24137320-24137431_skipping	Low-grade glioma
INAVA:200898307-200898455_200891340-200891701_200899472-200899538_skipping	Low-grade glioma
ZNF528-AS1:52396610-52397267_52396364-52396499_52397461-52397791_skipping	Low-grade glioma
BTN3A3:26443382-26443442_26440471-26440648_26443640-26443659_skipping	Low-grade glioma
GMNC:190860684-190860858_190858927-190859016_190862612-190862676_skipping	Low-grade glioma
UIMC1:176982469-176982623_176975395-176975480_177006538-177006581_skipping	Low-grade glioma
SAMD9L:93147088-93147146_93145384-93145532_93148193-93148345_skipping	Low-grade glioma
TARS2:150496482-150496628_150492184-150492489_150497529-150497587_skipping	Low-grade glioma
GINS3:58403098-58403331_58395101-58395218_58404498-58405481_skipping	Low-grade glioma
ENSG00000257524:127905207-127905302_127896241-127896332_127905934-127905975_skipping	Low-grade glioma
NRAD1:43942423-43942613_43919384-43919433_44022474-44022660_skipping	Low-grade glioma
VNN2:132757671-132757902_132757415-132757546_132763382-132763459_skipping	Low-grade glioma
CRAT:129108763-129108903_129107813-129108077_129109102-129109277_skipping	Low-grade glioma
MPPE1:11905738-11905953_11902266-11902358_11906202-11906309_skipping	Low-grade glioma
SLC6A9:44008353-44008623_44002852-44002985_44024247-44024362_skipping	Low-grade glioma
QRSL1:106640349-106640508_106629577-106629705_106640822-106640862_skipping	Low-grade glioma
STX3:59797283-59797396_59795371-59795482_59803217-59803300_skipping	Low-grade glioma
EPHB4:100807365-100807580_100806417-100806569_100812746-100812994_skipping	Low-grade glioma
LTBP1:33252677-33252844_33243661-33243784_33257442-33257511_skipping	Low-grade glioma
DDB1:61326779-61326893_61323660-61324137_61331542-61331691_skipping	Low-grade glioma
MIR4435-2HG:111469787-111469987_111429308-111429620_111494556-111494685_skipping	Low-grade glioma
CATSPER1:66020564-66020627_66020316-66020389_66020810-66020954_skipping	Low-grade glioma
EFCAB6:43711475-43711623_43677995-43678163_43716847-43716972_skipping	Low-grade glioma
ENSG00000273763:65207079-65207196_65203501-65205312_65227427-65227599_skipping	Low-grade glioma
B3GALT5:39646392-39646622_39630290-39630490_39659752-39659912_skipping	Low-grade glioma
WNT2B:112491011-112491081_112467433-112467591_112514873-112515094_skipping	Low-grade glioma
CCDC7:32623719-32623817_32584231-32584304_32675664-32675813_skipping	Low-grade glioma
LINC01546:3276986-3277517_3272296-3272372_3277614-3278953_skipping	Low-grade glioma
SKA2:59119319-59119495_59109856-59112345_59124306-59124428_skipping	Low-grade glioma
ATXN3:92096674-92096838_92088729-92088817_92106528-92106535_skipping	Low-grade glioma
SUSD1:112078538-112078724_112062936-112063033_112098469-112098662_skipping	Low-grade glioma
GLS2:56479780-56479901_56478182-56478262_56487936-56488414_skipping	Low-grade glioma
ELFN1:1709091-1709252_1670250-1670354_1744303-1747309_skipping	Low-grade glioma
CDON:126001719-126001850_125997206-125997410_126003901-126004076_skipping	Low-grade glioma
FLACC1:201330736-201330833_201330469-201330522_201346541-201346675_skipping	Low-grade glioma
ENTPD1-AS1:95904830-95904935_95897557-95897679_95907662-95907842_skipping	Low-grade glioma
CBWD2:113465129-113465173_113462407-113462494_113482176-113482228_skipping	Low-grade glioma
ENSG00000251569:169493741-169493836_169492873-169493009_169499485-169499620_skipping	Low-grade glioma
WDR3:117954580-117954627_117954006-117954099_117955314-117955358_skipping	Low-grade glioma
ZYX:143382801-143383322_143381344-143381409_143388218-143388339_skipping	Low-grade glioma
PDCD6IP:33841897-33842074_33838203-33838327_33844111-33844223_skipping	Low-grade glioma
SLC4A7:27379249-27379356_27372722-27376845_27383152-27383250_skipping	Low-grade glioma
NT5C2:103105358-103105381_103101044-103101102_103105705-103105801_skipping	Low-grade glioma
TRAF5:211361088-211361162_211356366-211360779_211365375-211365468_skipping	Low-grade glioma
SLIT3:168823260-168823331_168817299-168817463_168844583-168844655_skipping	Low-grade glioma
HELLS:94594695-94594854_94593498-94593615_94596859-94596956_skipping	Low-grade glioma
PSMF1:1125498-1125650_1118597-1118902_1135120-1135306_skipping	Low-grade glioma
ZNF365:62398740-62398777_62388395-62388576_62459740-62459797_skipping	Low-grade glioma
OBI1-AS1:78188309-78188436_78054867-78055064_78189607-78189696_skipping	Low-grade glioma
SYN3:32533793-32533895_32528873-32529008_32538035-32538110_skipping	Low-grade glioma
PRKACA:14097579-14097674_14096970-14097483_14097763-14097890_skipping	Low-grade glioma
RNF14:141978303-141978830_141973582-141973742_141983379-141983552_skipping	Low-grade glioma
PDE3B:14843827-14844026_14834981-14835095_14859042-14859246_skipping	Low-grade glioma
TTN:178647064-178647144_178646484-178646559_178647380-178647464_skipping	Low-grade glioma
UQCC1:35394092-35394196_35366556-35366614_35411939-35411958_skipping	Low-grade glioma
ERCC8:60890889-60891086_60866453-60874683_60898275-60898400_skipping	Low-grade glioma
DISP3:11526651-11526835_11525175-11525312_11529555-11529686_skipping	Low-grade glioma
TYW1B:72728822-72728931_72713620-72713798_72777415-72777533_skipping	Low-grade glioma
TRPM8:233964628-233964757_233963281-233963377_233966609-233966755_skipping	Low-grade glioma
AMOT:112822255-112823188_112815357-112815877_112832293-112832370_skipping	Low-grade glioma
HERC2P9:28629266-28629441_28618523-28618655_28632636-28632807_skipping	Low-grade glioma
UBXN11:26300926-26301024_26285822-26286037_26301693-26301722_skipping	Low-grade glioma
LGALSL:64455344-64455415_64454161-64454581_64455588-64455677_skipping	Low-grade glioma
OSBPL6:178372126-178372233_178361681-178361815_178373889-178374027_skipping	Low-grade glioma
SIPA1L1:71413948-71414014_71400793-71400918_71512742-71512845_skipping	Low-grade glioma
PLXDC2:20143295-20143417_20068169-20068239_20147783-20147902_skipping	Low-grade glioma
LRRC43:122184519-122184779_122183122-122183294_122186189-122186300_skipping	Low-grade glioma
GABRG1:46097201-46097349_46083985-46084053_46123809-46124054_skipping	Low-grade glioma
C1RL:7101898-7102087_7099900-7100026_7108250-7108299_skipping	Low-grade glioma
ABI3BP:100839569-100839616_100837123-100837171_100840819-100840858_skipping	Low-grade glioma
LIMCH1:41551125-41551191_41524408-41524478_41551320-41551395_skipping	Low-grade glioma
MSH3:80787565-80787672_80778719-80778836_80792732-80792844_skipping	Low-grade glioma
SEZ6L:26351052-26351243_26340435-26340632_26365371-26365566_skipping	Low-grade glioma
COMMD7:32706704-32706760_32704813-32704904_32727892-32727995_skipping	Low-grade glioma
DOCK9:98845924-98846060_98837493-98837609_98846519-98847684_skipping	Low-grade glioma
PI4K2B:25252321-25252475_25160662-25160753_25255064-25255265_skipping	Low-grade glioma
SEL1L3:25767740-25767830_25767524-25767609_25776276-25776360_skipping	Low-grade glioma
ZFP64:52097373-52097435_52088264-52088643_52098437-52098466_skipping	Low-grade glioma
IFT122:129495446-129495607_129488050-129488397_129499901-129500068_skipping	Low-grade glioma
SMARCD2:63837195-63837237_63836745-63837044_63842458-63842510_skipping	Low-grade glioma
SLC35E1:16566532-16566657_16555151-16555397_16568031-16568169_skipping	Low-grade glioma
TEAD4:3019115-3019170_3018544-3018588_3020633-3020759_skipping	Low-grade glioma
GRIN2A:9822264-9822424_9798276-9798464_9829422-9829652_skipping	Low-grade glioma
RAP1GDS1:98420019-98420144_98418656-98418791_98421257-98421394_skipping	Low-grade glioma
APOL1:36261596-36261722_36257318-36257407_36265150-36265315_skipping	Low-grade glioma
POLE:132661527-132661684_132660968-132661164_132664003-132664148_skipping	Low-grade glioma
CCDC186:114157554-114157680_114151091-114151220_114174014-114174203_skipping	Low-grade glioma
NOL4L:32474601-32474742_32456117-32456395_32483361-32483471_skipping	Low-grade glioma
TUBGCP5:23019219-23019334_23017772-23018041_23021958-23022161_skipping	Low-grade glioma
CDCA5:65083364-65083399_65079087-65079787_65083484-65083531_skipping	Low-grade glioma
POP1:98134472-98134659_98133948-98134036_98136481-98136738_skipping	Low-grade glioma
KDM2B:121443680-121443793_121442156-121442836_121444011-121444272_skipping	Low-grade glioma
H2AZ1-DT:100033934-100034020_100025281-100025327_100037527-100037820_skipping	Low-grade glioma
AQP4-AS1:26925817-26925862_26924759-26924845_26932992-26933122_skipping	Low-grade glioma
NCOR1:16186554-16186687_16164870-16165161_16194461-16194613_skipping	Low-grade glioma
OSBPL2:62256057-62256221_62238484-62238597_62263615-62263691_skipping	Low-grade glioma
HEATR5B:36988646-36988859_36980894-36981794_37000585-37000813_skipping	Low-grade glioma
DYNC1LI1:32541037-32541206_32537010-32537104_32570345-32570419_skipping	Low-grade glioma
GUSBP11:23705429-23705541_23694118-23695517_23709785-23709867_skipping	Low-grade glioma
CADM2:85883291-85883443_85802046-85802196_85912372-85912543_skipping	Low-grade glioma
TTN:178677201-178677287_178675920-178675995_178677620-178677917_skipping	Low-grade glioma
C1RL-AS1:7110298-7110572_7108307-7108481_7111024-7111606_skipping	Low-grade glioma
HECTD1:31134872-31135195_31133508-31133675_31135475-31135615_skipping	Low-grade glioma
HECTD1:31134943-31135195_31133508-31133675_31135475-31135615_skipping	Low-grade glioma
GNAO1-DT:56187603-56187700_56151689-56151769_56189501-56189568_skipping	Low-grade glioma
ADAMTS12:33661916-33662040_33658183-33658333_33683017-33683101_skipping	Low-grade glioma
